wtd_range_FusionHeat,wtd_mean_FusionHeat,entropy_ElectronAffinity,gmean_atomic_radius,wtd_entropy_atomic_radius,wtd_gmean_atomic_radius,wtd_range_atomic_mass,wtd_mean_Valence,wtd_std_ThermalConductivity,wtd_gmean_Valence,wtd_gmean_FusionHeat,range_atomic_radius,range_ThermalConductivity,range_fie,critical_temp
5.55,12.625,0.839248416383795,125.493811962421,0.969842284892234,132.509764827919,12.16,4.5,38.6299521097296,4.24264068711928,11.5823716248894,53,78.48,181.3,8.47
13.175,27.025,0.691971857254596,150.239808306587,0.441352372198828,172.474583764404,50.949385,5.0,1.73205080756888,5.0,27.02222076789,84,4.0,282.6,0.25
2.28110786106033,4.66404753199269,0.954578304986785,142.332972798315,1.55903021211124,92.1605374003516,11.8524070688605,2.0,155.326204641537,2.0,1.30251297945125,205,399.97342,810.6,133.0
3.24725,9.09525,1.20088590631532,133.425311183972,1.4560112803995,144.682968109792,50.245175,2.75,163.991723933018,2.51486685936587,6.29757431013366,171,399.97342,764.1,77.8
2.952375,5.328875,1.10518217403612,139.000513752081,1.33870314115859,90.5654612760871,14.51157421875,2.078125,167.295738990658,2.06436803268003,1.37495656687631,205,399.97342,810.6,78.5
17.98,23.42,1.03064221814572,152.046038685694,1.01752604828413,140.588264915635,31.791361,4.0,28.2304799817502,4.0,19.5628359392635,60,89.0,219.9,0.7
2.98623853211009,5.23654434250764,1.37075410543601,144.197064258927,1.37867771739288,90.0268565715467,20.9555596330275,2.07033639143731,165.932990009595,2.05424135554919,1.34354505554418,205,399.97342,810.6,89.2
15.022,21.098,0.590081342848386,188.780295581928,0.367462873214802,201.02601516967,64.04587,4.28,44.0673529951596,4.23362870947902,21.0966236885713,33,127.0,59.8,11.1
7.5485,10.4185,0.690135196105309,154.67708298258,0.478508460065425,160.686790392884,61.419669,1.615,146.543688963394,1.32868581409651,10.2433605809241,20,363.0,22.3,0.09
3.11123076923077,8.29492307692308,1.50415819232781,141.447123852959,1.7257892322055,86.819090741983,13.36314,2.1,158.049089795657,2.07522503408943,1.44012114623825,205,399.97342,810.6,80.0
2.05,7.4,0.691416077617118,151.69047432189,0.452463980974841,171.987332361336,97.43371785,3.0,96.1288198200727,3.0,7.19202778451718,77,222.0,36.1,6.16
2.70099230769231,5.26113076923077,1.25339388367421,142.245338798365,1.41523946958246,89.7866446383631,20.2637811538462,2.09238461538462,162.041052808917,2.07633831865822,1.33799626144664,205,399.97342,810.6,39.0
2.87893543533721,4.88550493883692,1.39869775685223,155.471334782666,1.59307460209604,87.5325057080274,13.2381762281677,2.09812258781972,166.555338458669,2.08117464240599,1.26820216481768,205,399.97342,810.6,80.0
11.5078431372549,13.1522875816993,0.906660149174954,136.135821635446,0.783519995263687,115.347980090888,57.8872941176471,5.59477124183007,59.0867468688069,5.53247815085914,4.85387465569205,113,399.795,254.0,4.16
2.91803091190108,5.2736228748068,1.10518217403612,139.000513752081,1.33944747564125,89.9455182351386,14.3545710973725,2.07727975270479,166.696090607901,2.06366065722851,1.34809622623879,205,399.97342,810.6,97.0
2.0468,3.36888,1.16731834008189,143.326342175328,1.38282254446243,82.9382154130568,38.0426432,2.504,28.8998623015255,2.24760048850493,0.880003929308339,205,99.97342,894.6,18.7
17.01,22.05,0.684076296547202,202.977831301844,0.24869630084811,205.574202735588,72.1719684,4.07,8.67499855907769,4.06297071687121,21.807461737673,6,34.0,100.4,3.25
2.92045939675174,4.9666249033256,1.4647020622142,166.29172326593,1.58415267147561,90.3063015476023,16.0224207269915,2.10827532869296,166.205162914076,2.08215899762829,1.30518828397848,205,399.97342,810.6,46.0
1.74457142857143,3.82742857142857,1.15968659338134,136.126003095455,1.14966457051216,84.2772497747319,34.9518633714286,2.26857142857143,138.535925956746,2.23009352461185,1.03814776897943,205,399.97342,810.6,12.0
2.97646153846154,5.03353846153846,1.43482831044112,144.244279006466,1.36109745295566,90.4906312764129,21.0369332307692,2.07692307692308,166.162928154467,2.06336223306145,1.30761734638436,205,399.97342,810.6,83.0
2.92869230769231,5.00069230769231,1.1877244734213,142.862752215684,1.37703962633191,90.4781120511556,20.8254769230769,2.07692307692308,165.309064378614,2.06336223306145,1.30358799278952,205,399.97342,810.6,65.6
5.373125,8.37995833333333,0.74306126322431,158.34286300432,1.14046385236965,141.343677135669,32.1331564552083,3.930625,42.4146669815503,3.3479128708538,6.93537909386805,140,99.48,521.9,32.0
9.3,17.6166666666667,0.911535945028179,136.329793621801,1.00257408851904,132.356760635343,39.0492933333333,5.66666666666667,26.3472503309169,5.64621617328617,12.3633848505276,97,56.48,180.3,1.2
2.07233333333333,5.5485,1.43063380726367,147.705558465016,1.65584256283518,92.6882785792279,10.8989229166667,2.16666666666667,144.681064713473,2.13982638786733,1.52897396895055,171,399.97342,781.6,23.0
4.29266666666667,8.134,1.1640132003214,140.611449046856,1.28473470239,118.928800812623,24.42105,2.11666666666667,184.535912385335,2.09688192388147,3.11288925290032,205,399.97342,810.6,93.2
3.9078,9.6357,1.61111428732912,143.240718885113,1.6385128764875,150.427932411154,25.567512,2.57,164.072142003037,2.38427377354218,6.86504947377541,171,399.97342,764.1,113.5
1.5904,4.1062,1.54867530002015,150.108427995893,1.64437533030751,89.2671636685642,26.9367962933333,2.154,134.071830695834,2.12752776310525,1.16872757377775,205,399.97342,810.6,76.2
0.0960000000000001,8.346,0.472587622941043,184.200977196105,0.615298066403041,187.8038285682,28.06769713,3.66,144.355304370847,3.5508419504602,7.89838814990461,21,307.0,348.2,3.2
4.95633187772926,8.12838427947598,0.712169307971401,157.466931833116,1.08572860673172,140.610496227547,27.6509519650655,3.96069868995633,42.7794117740972,3.35147083261415,6.7142785046336,140,99.48,521.9,32.0
0.0,10.9,0.0,143.0,0.0,143.0,0.0,5.0,0.0,5.0,10.9,0,0.0,0.0,7.25
9.48,18.2,0.67437051338538,157.33470186176,1.08534234810975,147.265359813781,12.44464,3.6,17.5339670354429,3.39345819027159,16.3516483778496,105,44.0,397.2,21.0
5.7,11.075,0.789038676943584,172.798902063497,1.05933109723755,135.699931412796,32.184125,5.25,22.6111338724974,4.9970740140333,8.46576184183252,150,53.48,437.9,2.5
8.4892,11.3889515,1.13572535567432,143.873102275655,1.24195060572168,136.384891324439,54.61456,4.92,28.5256142131944,4.78751912548343,9.45252562935832,33,79.0,311.0,2.49
17.4,25.0,0.50745287159343,162.788205960997,0.689760735895531,149.068298943592,18.7847166666667,3.66666666666667,20.2703943940144,3.63424118566428,22.5901802955228,87,43.0,144.6,3.8
16.38,21.55,1.05671309730648,169.958582759207,0.736115643553325,181.161418374881,58.891194,4.75,8.92184818297196,4.72870804501588,18.9282563682215,53,36.0,58.1,15.9
2.94346153846154,5.19838461538462,1.35742892856008,155.938199338429,1.40825343308625,89.8434542723542,19.5013732692308,2.08846153846154,166.462946577736,2.07022275539362,1.32919690302537,205,399.97342,810.6,84.5
1.68306666666667,4.87266666666667,1.3964750196119,136.652833253888,1.63482954173584,86.5428098482591,22.4057813333333,2.38666666666667,137.445503203945,2.25318333258671,1.30738964311033,171,399.97342,764.1,81.0
6.73333333333333,7.69916666666667,0.895018878104359,120.652830880421,1.00005818008645,121.855859741071,22.39175,4.91666666666667,10.736539581611,4.85804997586915,2.62719885716146,119,22.795,351.5,4.85
3.164,5.3435,1.09667176877521,131.302196551623,1.18904967647035,92.2175140085549,16.24186325,2.025,169.025838914126,2.02037635469182,1.498556328078,171,399.97342,772.0,40.6
2.0336,4.26512,1.55216713274882,96.2621653298299,1.38879685322882,100.647571292051,38.148411008,4.328,7.43410295931216,3.86776457354409,2.19804374018138,164,34.97342,1148.5,5.56
2.6677743431221,5.85538485316847,1.32582783743852,143.728157124924,1.45041307933768,90.4108095249919,20.8367812982998,2.08423493044822,160.826588565953,2.06948856301015,1.39664026036921,205,399.97342,810.6,37.0
2.60123076923077,5.57107692307692,1.53803059147132,157.328219692413,1.5781315305332,88.8893909053857,11.2655384615385,2.21538461538462,158.961391451789,2.14462997066582,1.33712720825705,199,399.97342,786.5,17.3
38.5685483870968,65.5846774193548,0.653701796119879,115.178122922715,0.562110255514471,115.682466126164,40.8708927419355,4.50403225806452,42.9986016942259,4.47616167027298,52.7558588646986,131,86.0,422.1,9.8
1.64085714285714,3.86985714285714,1.24264118205134,135.907214936949,1.27920003036017,84.3312048457947,33.8508233,2.25571428571429,134.725005921189,2.21849802381668,1.0439414898085,171,399.97342,772.0,32.5
6.9172,12.20664,1.24332122095006,94.1190293328156,1.30766632910544,114.695061459395,35.490547904,3.22,30.4099095040451,3.01668335829767,4.9779571724708,164,78.97342,1148.5,52.0
2.90353846153846,5.25030769230769,1.10518217403612,139.000513752081,1.339742693422,89.6851907721419,14.2883192307692,2.07692307692308,166.440382618967,2.06336223306145,1.33691977973836,205,399.97342,810.6,90.4
20.000625,22.740625,0.691790755646632,137.801858048777,0.480122995661811,173.85456340835,69.567132725,4.4875,77.5562044181508,4.37831169641591,21.2243467289016,86,181.0,321.6,19.6
19.88,33.4,0.630524394382408,184.932420089069,0.56204183513426,187.347764813647,21.03398,6.0,4.82497668388149,6.0,33.0793464841817,10,11.0,183.3,6.7
1.75714285714286,3.82257142857143,1.09667176877521,131.302196551623,1.12181816170133,84.0411284062601,36.451199,2.27142857142857,138.480007842432,2.23267852196607,1.03743942474191,171,399.97342,772.0,27.9
0.0,7.95,0.0,112.0,0.0,112.0,0.0,2.0,0.0,2.0,7.95,0,0.0,0.0,0.6
1.62826666666667,5.02113333333333,1.38160146504613,144.130036670764,1.65783528116546,86.6365185939903,26.12734,2.42333333333333,136.387859873032,2.28137910487635,1.3308146652655,171,399.97342,764.1,80.0
0.0,7.0,0.0,145.0,0.0,145.0,0.0,4.0,0.0,4.0,7.0,0,0.0,0.0,5.3
10.4375,14.8125,0.697636806345178,163.284972030415,0.946800092364189,131.382548445341,51.97375,5.75,77.5399902872705,5.60184608351412,9.92454231896538,116,169.48,391.4,1.4
13.6666666666667,27.6666666666667,0.596341555008945,195.217827054806,0.652047586291701,191.750671011388,96.412,5.33333333333333,30.169889330626,5.24148278841779,27.2258153123554,21,64.0,160.1,3.0
9.239,9.461,0.227040116205976,91.9130023446085,0.519579839130515,91.9130023446085,15.9338,3.0,10.98671,2.82842712474619,2.03749846625709,128,21.97342,655.3,0.6
6.9185,12.13395,1.3721560969596,106.777990056956,1.44163720826107,113.444659823188,30.77877067,3.225,31.026843474885,3.02715652425049,4.89967994036149,170,78.97342,1138.9,7.0
2.90353846153846,5.10146153846154,1.35742892856008,155.938199338429,1.4498684541268,90.1396270844672,17.2290511923077,2.11,166.505023556592,2.08309015369689,1.31490002946793,205,399.97342,810.6,22.0
11.424,25.56,0.660502926605721,184.005434702348,0.592522482932168,189.202894229157,48.3135372,5.0,10.6373445934594,5.0,25.4901746108272,27,23.0,13.5,4.9
1.33222222222222,3.59777777777778,1.33711711064011,140.907507521017,1.6952268082868,86.1741534537296,5.28648622222222,2.2,123.499383421259,2.1547973891951,1.02365788449849,171,399.97342,772.0,24.0
9.612,21.468,0.688106977806716,187.685907835405,0.534151292095991,196.26403884011,54.26097,4.26,3.50907395191381,4.23893341469707,21.4538548661074,35,8.0,9.60000000000002,5.9
3.34734,9.1093,1.35467060941841,109.498505056245,1.49293139959177,84.7520357907425,13.650494,2.092,150.824631625808,2.06796106754303,1.49782611232066,171,399.97342,764.1,105.0
2.05,20.75,0.420434918383997,173.481987537611,0.693043364129368,173.481987537611,1.53725,4.5,4.5,4.47213595499958,20.6484866273536,5,9.0,7.69999999999993,4.5
1.54285714285714,5.83571428571429,1.29772666394859,167.162931725737,0.918478540072863,160.335679277797,77.6812857142857,3.37142857142857,27.7371040084489,3.31409386563658,4.50533724330862,33,109.0,218.0,2.13
2.98034682080925,5.24689402697495,1.35405196166708,148.737352419316,1.3962184212977,89.6132546033288,19.0389790366089,2.08477842003854,166.565589341246,2.06994465831448,1.3390850192055,205,399.97342,810.6,93.9
3.12495222405272,5.32941350906095,1.28544598805737,159.730590309845,1.59386153358473,93.241002119423,16.7785831960461,2.0494233937397,169.456248234495,2.04048319937156,1.47498421613742,205,399.97342,810.6,46.0
8.261,11.29875,1.13572535567432,143.873102275655,1.29309626942919,136.451015459941,46.5773,4.85,31.801375756404,4.69207354070859,9.2285726973202,33,79.0,311.0,4.8
6.86714285714286,9.71357142857143,1.09413623404548,134.002230105617,1.13243313067342,114.952701044422,52.1957428571429,5.42857142857143,97.5953687739457,5.12850839944291,4.72951093036248,93,399.795,254.0,1.36
2.99948076923077,5.24367307692308,1.13042757181707,139.595298984601,1.3487821987229,89.6830273136024,21.0517923076923,2.07692307692308,166.122199376072,2.06336223306145,1.3360285901273,205,399.97342,810.6,80.0
64.2569230769231,65.9430769230769,0.809992545785173,136.437962389771,1.09694987945021,99.2796794934031,41.1502538461539,3.30769230769231,38.8564342832317,3.02415022601136,27.8068538510271,176,94.0,667.2,2.7
3.08679478827362,5.2677654723127,1.28544598805737,159.730590309845,1.59013769513161,92.5886552649876,16.7504804560261,2.05293159609121,168.858652316527,2.04338775744739,1.44287262571095,205,399.97342,810.6,51.0
2.08314285714286,4.34971428571429,1.28520320008435,132.309028711257,1.11607828763018,88.2439310034768,35.4906171428571,2.31142857142857,138.582150600532,2.2623223932984,1.11374153828687,190,399.97342,773.0,18.8
17.0,33.85,0.754206476691407,184.910499683435,0.848467964235473,188.428458808694,74.03895,6.45,44.6175694093706,6.43098217327724,33.615070243479,13,91.0,183.3,5.32
2.79356206630686,5.19543870470316,1.13042757181707,139.595298984601,1.39678894931723,89.7932454727506,20.4199691595991,2.07710100231303,163.328940830982,2.06351109461823,1.33354069145299,205,399.97342,810.6,39.0
3.4216,5.44026666666667,1.25339388367421,142.245338798365,1.34720361902009,88.8416477856776,18.1613466666667,2.06933333333333,174.240922438113,2.05702225148052,1.3812105099759,205,399.97342,810.6,59.0
8.4,14.5714285714286,0.617767741968097,142.807562824943,0.676691688996249,136.294327586288,5.30298,5.57142857142857,26.4657363396524,5.54902179557002,10.7292283573152,95,53.48,276.8,1.85
2.47055555555556,4.60677777777778,1.36558163202338,153.659296452907,1.56950209783482,86.6140056131255,13.692915,2.05,157.997905263889,2.03829104874698,1.18640264065539,205,399.97342,810.6,100.0
19.752,26.3464,1.33287717586122,138.897100738346,1.10100532517937,136.872779369241,27.73268,3.2,154.06366995499,3.0314331330208,18.8134930205581,74,389.0,245.9,0.54
6.18372093023256,11.1604651162791,0.5700648849248,139.534941860453,0.468520361167464,152.624069305698,76.5077956744186,1.46511627906977,82.3802538207922,1.29109568995941,11.1575298165039,47,195.0,153.3,0.34
0.0,23.0,0.0,183.0,0.0,183.0,0.0,6.0,0.0,6.0,23.0,0,0.0,0.0,7.79
2.92776744186047,5.06254263565891,1.42259941205175,165.019188959367,1.67383815467618,89.8070370770723,12.3659653100775,2.12790697674419,166.403910090924,2.09399597982278,1.32179052688351,205,399.97342,810.6,20.3
2.93816829381683,4.90106400123973,1.46174285215126,162.736225979835,1.59503512033491,89.3404288375492,13.77723306989,2.092980009298,166.714739698446,2.07305234806344,1.29550750080154,205,399.97342,810.6,24.0
12.925,21.275,0.692729778699235,169.997058798086,0.559905916795655,170.497791934303,11.601125,4.75,17.3205080756888,4.72870804501588,21.0926066179704,2,40.0,153.4,0.082
1.4668,2.9937,1.13246251788999,127.880589385648,1.21415852068723,84.1906294754675,21.48036,2.45,12.8799313491624,2.32317269928308,0.875142678536348,205,34.97342,810.6,12.0
14.8285714285714,18.3428571428571,0.800320936881401,145.068061586993,0.974627510178087,142.087778762351,11.9281,5.57142857142857,64.6407157972087,5.43434198558344,11.7464176644211,87,138.48,351.5,2.6
1.74457142857143,3.83471428571429,1.09667176877521,131.302196551623,1.16005975115976,84.1108347003322,34.8331599285714,2.26428571428571,138.437713993087,2.2262216392083,1.03921119227177,171,399.97342,772.0,35.8
4.398,10.0242727272727,1.42403724390349,148.112314128894,1.6830563797713,160.146689888692,23.5140545454545,2.59090909090909,140.1112434452,2.46112251529753,7.02534312263008,205,399.97342,810.6,72.9
9.07,24.64,0.809491962062967,156.976127924081,0.765085512573618,167.16951898794,29.294075,4.15,45.1131909755894,4.13615202813666,22.8883718892306,87,128.0,128.2,4.6
2.34,4.574,1.28520320008435,131.325250225859,1.10468122038469,87.6450246853133,37.1594285714286,2.30714285714286,138.488586558822,2.25953484237817,1.14266446481966,183,399.97342,773.0,8.0
