wtd_range_FusionHeat,wtd_mean_FusionHeat,entropy_ElectronAffinity,gmean_atomic_radius,wtd_entropy_atomic_radius,wtd_gmean_atomic_radius,wtd_range_atomic_mass,wtd_mean_Valence,wtd_std_ThermalConductivity,wtd_gmean_Valence,wtd_gmean_FusionHeat,range_atomic_radius,range_ThermalConductivity,range_fie,critical_temp
4.46666666666667,9.28333333333333,0.717836927056189,152.793518725848,1.06857482032612,139.169133112298,9.63125,4.25,35.8221750068616,4.0045195625101,8.46958517949881,119,78.48,337.4,42.0
2.89300074128984,5.07986805040771,1.38270603676642,114.622083458931,1.40347494689132,87.9878867503401,20.3232104818384,2.03780578206079,164.378301449105,2.00978262997884,1.29515498466749,205,399.97342,810.6,93.6
32.2633333333333,36.4333333333333,0.754800338780251,114.179925171495,0.937692003645019,101.046258281901,4.50917947333333,2.76666666666667,75.9416808405561,2.72918700217157,28.4974635125143,58,208.0,223.0,26.7
30.4333333333333,36.2333333333333,0.199999657250238,112.316517040015,0.689009238476659,103.149905830212,0.894333333333334,2.66666666666667,62.6968012652072,2.6207413942089,27.9138508582921,58,133.0,62.9000000000001,17.1
10.852126,17.754914,1.43669280506044,175.436504849318,1.44597656914988,150.802512260019,27.281286308,3.5478,23.6687600046982,3.21291307238198,14.5996399742862,139,82.0,527.7,22.0
3.71114285714286,9.81757142857143,1.57107545881458,150.63495601067,1.65197865794764,148.69785690248,22.7486571428571,2.40714285714286,167.169350670057,2.28960722835521,6.03620595349873,178,399.97342,764.1,50.7
99.8957142857143,100.104285714286,0.548166746701056,133.247889289099,0.448045539967486,71.5338369355883,7.36886666666667,3.85714285714286,17.4626261099984,3.74447096981442,87.3280603475544,198,82.0,682.9,29.55
1.7194,5.00393333333333,1.40118605561678,143.823800617424,1.66308530656388,86.6084844373557,27.77688,2.42,136.042545059728,2.27829778887097,1.32850984208169,171,399.97342,764.1,74.6
20.9275,22.93075,1.018558459771,164.729252946227,0.485689542259728,184.588297137018,73.0252015,4.675,11.7466750614802,4.59331261872135,20.2347921692734,62,65.0,84.9,12.5
2.91692307692308,5.18107692307692,1.35742892856008,155.938199338429,1.42068260187177,89.8962708104649,18.9594207692308,2.09230769230769,166.470464374099,2.07251466147847,1.326632537349,205,399.97342,810.6,71.0
2.91803091190108,5.17315919629057,1.1640132003214,142.321797590921,1.35321992225185,90.5756281354435,12.1137414219474,2.08114374034003,166.938994835666,2.0668963535236,1.33566565638703,205,399.97342,810.6,85.0
1.63228571428571,3.87957142857143,1.38443341960821,134.66503454858,1.23260229964787,84.1862755658805,35.4138995285714,2.25857142857143,134.8100317036,2.22106958032704,1.04306242813339,171,399.97342,772.0,26.4
2.90353846153846,4.91338461538462,1.441924259393,159.481572513302,1.65801980299705,87.7863085567026,11.5815384615385,2.1,167.086335015265,2.07710608844023,1.28643127716159,205,399.97342,810.6,40.0
2.3846875,4.855375,1.20103438686753,144.214209469418,1.61493445767103,93.4078877634516,12.156125,2.0625,156.027475010961,2.04379429730823,1.39454295340292,205,399.97342,810.6,103.0
3.24,5.8425,1.0311162897671,195.862843095885,0.884429551382609,189.389815765243,72.7001265,3.1125,14.2894191624432,3.09868095272265,5.7512526394278,91,33.0,62.3,3.68
3.7575,9.14269230769231,1.3964750196119,136.652833253888,1.59493138091164,149.423421374277,34.6312807692308,2.63461538461538,165.145238984076,2.43933441533559,6.77542689165287,171,399.97342,764.1,104.0
99.8890476190476,100.110952380952,0.554580327471205,127.59702190882,0.428742702788153,71.2392204497407,9.57693809523809,3.85714285714286,8.5183541999992,3.74447096981442,87.5861282365816,176,40.0,667.2,19.6
4.4478,5.7876,1.0311162897671,195.862843095885,0.633513691002229,185.337379110022,98.30302698,3.021,14.2894191624432,3.01817882736288,5.70357837932997,91,33.0,62.3,7.7
5.58257142857143,9.48314285714286,1.36178800059916,147.966651071842,1.23600336816061,152.630307553047,36.9460461531429,2.12857142857143,190.555252376589,2.0983863925131,6.13043697333153,205,399.97342,817.5,88.4
13.9333333333333,17.7466666666667,1.0167817845726,141.574904050459,0.883786085893983,134.618834756599,34.198,5.86666666666667,66.2299973123961,5.83998636467126,11.7346698355763,87,138.48,255.6,3.4
16.998,21.058,0.687309971252107,169.440254957315,0.539574558655589,180.896017474953,31.5376298,4.71,5.89890667835998,4.68668862299486,18.1574198323594,53,13.0,44.6,18.3
4.38666666666667,5.81333333333333,0.965775794035144,136.674989247946,1.07396462295972,136.674989247946,16.3013333333333,3.0,38.6216740991664,2.46621207433047,2.98121596548833,69,84.764,491.3,4.9
2.1592,4.17944,1.43354975605578,86.6714546977512,1.33839204855717,99.1952148767835,40.276207744,4.32,5.31367193039396,3.82474381887818,2.17436313124083,153,12.97342,1138.9,10.26
10.12,17.5466666666667,1.03318489792779,155.15115327847,1.05404933749152,155.15115327847,53.0854126666667,5.0,36.7305373890566,4.93242414866094,7.46884856869382,108,86.764,351.5,7.44
5.58257142857143,9.046,1.39956160761746,151.312661530724,1.28949828832928,153.280561676091,36.9506571428571,2.14285714285714,191.90223014619,2.1192680453341,5.88506449042285,205,399.97342,810.6,88.0
2.66604651162791,5.0604496124031,1.30774864560342,142.245338798365,1.43908933109131,90.27422194267,18.6208217054264,2.10077519379845,160.194259606517,2.08341423142034,1.31250866854536,205,399.97342,810.6,90.0
6.033276,6.468064,1.09843952500535,211.946193476664,0.123046421858329,195.509552512331,134.907842004,3.0,0.338856130975964,3.0,6.39994049558245,30,5.0,56.0,0.632
1.79954115285346,3.9033880126183,1.49741060535708,138.910975115885,1.46264061781302,84.610392796009,17.9084987094924,2.3011184399197,138.609884068092,2.25590520467447,1.05396413199969,158,399.97342,781.6,19.9
0.612,4.428,0.654137740744702,154.99677415998,0.671737706207291,155.196901861175,39.74998,3.4,5.38887743412299,3.3658654363386,4.41933502144211,2,11.0,126.3,4.67
8.36666666666667,14.7,0.952989835844576,150.058643736427,1.0776640243562,150.058643736427,17.31061024,3.0,37.5085175512028,2.46621207433047,9.97954485389545,76,90.0,450.6,9.0
3.02856,5.40568,1.15814359700469,148.584487396916,1.40388844851115,91.8255144480409,21.331072,2.064,168.712323375277,2.05257878700052,1.42984279732999,205,399.97342,810.6,61.9
58.804347826087,64.3521739130435,0.893524315771417,135.203096225908,0.809166489081016,109.609894036298,28.0005891304348,3.65217391304348,75.5268076695194,3.60897936831774,40.1489827618841,145,303.0,470.3,10.1
2.91803091190108,5.2736228748068,1.10518217403612,139.000513752081,1.33944747564125,89.9455182351386,14.3545710973725,2.07727975270479,166.696090607901,2.06366065722851,1.34809622623879,205,399.97342,810.6,97.0
6.6,12.95,0.975607832544595,173.192941876094,1.03972163613355,172.135053200129,30.9835375,3.75,22.8637267303474,3.7224194364084,12.2140293261466,67,54.0,188.1,4.55
2.91560617760618,5.09597683397683,1.35742892856008,155.938199338429,1.45149265517624,90.4338716036908,17.7761447876448,2.11583011583012,166.729108505969,2.08665987874893,1.32037360609583,205,399.97342,810.6,28.2
18.46,24.202,1.0248129244743,142.939547695054,0.532325954470481,175.47647704129,66.2510488,4.58,69.3836897260444,4.50010480757542,22.9518211285333,80,181.0,182.8,17.88
2.15885714285714,4.284,0.865797988900073,120.756334085557,0.946109237076856,90.3820107917693,30.1582857142857,2.0,138.088059558426,2.0,1.10693803330433,205,399.97342,810.6,42.5
41.65,63.35,0.679340115498299,107.661506584294,0.592164542728198,107.661506584294,45.4474,5.0,5.0,4.89897948556636,47.7336359394505,106,10.0,366.2,3.4
11.753488372093,15.8,1.0180001817696,133.827988987869,1.03254134408738,125.640889370824,21.6519069767442,5.25581395348837,146.211398425278,4.89085182320067,7.26908531440134,103,399.795,314.2,7.6
8.69524590163934,12.4195081967213,0.875738166863038,140.501331868514,0.765783117268109,128.19594561329,50.6340491803279,5.62295081967213,25.0397841788354,5.58798546951452,9.13590914256927,95,53.48,361.7,5.6
4.92413793103448,12.4896551724138,1.0493358445775,182.070988288092,0.970955415953111,162.023374060348,55.8547793103448,4.27586206896552,22.4153845588852,4.18080331199886,10.1107581520658,80,76.0,250.8,1.4
21.7155555555556,35.7511111111111,1.12703464019421,163.831285187029,1.08983435615524,132.894981033235,81.4784066666667,4.33333333333333,62.2531113804219,4.08237000052313,33.1469228588495,130,134.0,355.1,3.07
2.32930434782609,4.97578881987578,1.25869500084686,146.029057273868,1.60299840647066,93.2910145279364,16.4133403726708,2.04968944099379,155.833468821275,2.02748181579032,1.38485075545925,205,399.97342,810.6,95.0
4.9764367816092,7.72528735632184,1.0840890646848,138.733626024706,1.19910105174882,139.860880260874,29.9227011494253,4.03448275862069,36.5082857412474,3.41400038009658,6.1134323437294,178,78.795,596.2,24.0
3.9078,9.2689,1.22253562476357,139.058606184168,1.5671384796376,147.920191610755,40.19614,2.6,167.528267295704,2.40224886796286,6.72843284432962,171,399.97342,764.1,74.5
2.76214285714286,4.879,1.35405196166708,148.737352419316,1.39742958709059,85.6094263603394,17.6450537857143,2.07857142857143,162.311305211775,2.06474174025501,1.17399888151326,205,399.97342,810.6,64.0
14.675,25.525,0.686084234475279,185.078361782246,0.533848259581693,191.430184748604,43.95341,5.25,41.5692193816531,5.23317569696053,25.4223696360691,25,96.0,55.9,2.79
1.69076517150396,4.77554881266491,1.5917698640107,144.904783815535,1.68746615331877,86.0754103087225,22.6733060686016,2.38126649076517,136.594497738496,2.25185371632947,1.27493239808739,171,399.97342,781.6,84.11
33.5113513513514,45.2648648648649,1.02308272386545,150.445784970427,0.784103553324275,112.201000993412,28.6938291891892,3.94702702702703,51.8980169358134,3.73652745359873,44.6336812427789,119,116.0,140.5,7.51
1.62826666666667,5.03638666666667,1.38160146504613,144.130036670764,1.66249988749819,86.6775261361515,26.3410893333333,2.42866666666667,136.095265076702,2.28631788095752,1.33286642629053,171,399.97342,764.1,86.0
2.73452631578947,8.59652631578947,1.36354110184127,135.335631328286,1.7501915183216,142.475616351627,42.3117263157895,3.15789473684211,158.082554738645,2.76743328493129,6.10374536126255,171,399.97342,764.1,82.0
2.94495245518316,5.31693374902572,1.10518217403612,139.000513752081,1.33886927831943,90.4311164342201,14.4776422447389,2.07794232268122,167.166891669481,2.06421513209134,1.3691064599492,205,399.97342,810.6,89.3
1.74457142857143,3.82621428571429,1.15968659338134,136.126003095455,1.14551123805434,84.261576270083,35.1491722785714,2.26928571428571,138.537097805117,2.23073949322941,1.0379706375913,205,399.97342,810.6,13.9
0.0,23.0,0.0,183.0,0.0,183.0,0.0,6.0,0.0,6.0,23.0,0,0.0,0.0,8.035
2.88466666666667,7.9985,1.57028339383097,139.994213741609,1.56398033944867,137.369093545172,55.6365432583333,3.00333333333333,142.572329155548,2.7507880665282,4.93481876262481,171,399.97342,772.0,30.9
2.24902857142857,5.18731428571428,1.20916965997284,115.175029551822,1.34987080259915,96.5613195613356,10.3696953837714,2.84,145.280843561321,2.56783211889506,2.36842293026233,146,399.9911,817.5,7.2
2.72466666666667,5.62882170542636,1.334517895212,144.207983780973,1.44044824892262,88.5183626028525,10.9426976744186,2.13953488372093,161.652702455216,2.09931548685069,1.37647061548876,171,399.97342,764.1,45.0
13.175,27.025,0.691971857254596,150.239808306587,0.441352372198828,172.474583764404,50.949385,5.0,1.73205080756888,5.0,27.02222076789,84,4.0,282.6,0.25
18.192,24.041,1.0248129244743,142.939547695054,0.546634466891451,174.5705880524,65.321985,4.56,70.8462243171787,4.47717573277648,22.7420515948598,80,181.0,182.8,20.0
6.513,9.61166666666667,1.39869775685223,155.471334782666,1.45939379117623,138.137016770372,30.4370666666667,2.2,191.413423394123,2.1689435423954,5.82454611528528,205,399.97342,810.6,62.3
2.90353846153846,4.96569230769231,1.1640132003214,140.611449046856,1.34367637555002,90.0037312603113,12.5121692307692,2.07692307692308,165.734827354012,2.06336223306145,1.29716902544986,205,399.97342,810.6,91.0
12.175,22.025,0.635774861283468,150.807824730682,0.508449747395453,160.586855093892,7.766125,5.0,3.03108891324554,5.0,21.9820247134878,38,7.0,183.2,0.8
88.9,91.1,0.561137266965793,121.959009507293,0.65094505041992,79.5060643390548,14.4271142857143,3.85714285714286,35.3426377173001,3.83894243915481,72.2918772998326,155,101.0,482.7,6.52
20.9486,33.077,1.10414305204343,126.695814811487,0.846256802529191,126.344048623564,34.8965132,2.408,29.5699346634381,2.30245015625424,21.5678864219498,111,69.0,375.4,6.71
1.58843705153294,4.9216738421396,1.36720039610154,135.664054632309,1.52564305786084,84.5917754562065,22.3601304631442,2.42400521852577,141.302272687835,2.28396716048598,1.28276017041803,190,399.97342,773.0,22.0
12.7506172839506,18.3604938271605,0.950964259496359,155.711085901838,0.712530241638773,140.033698723991,93.7939086419753,5.45679012345679,12.5727270077304,5.35527208988503,18.3019035580025,83,88.0,209.3,3.1
2.16668,4.08572,1.57661652089795,99.2500637610302,1.51362953919026,97.7927026759951,40.836116,4.42,5.16729407868801,3.84176459247037,2.1581893857428,164,16.97342,1148.5,3.145
3.15607142857143,5.35107142857143,1.10518217403612,139.000513752081,1.33479140618161,89.2229807409076,13.267725,2.07142857142857,171.150514426566,2.05877052890024,1.36036620206392,205,399.97342,810.6,92.0
1.61382484455616,4.91746236274639,1.20088590631532,133.425311183972,1.57262933606162,86.0611497985196,24.9955549675883,2.39687789390131,137.189269820102,2.25774311470161,1.3035949505444,171,399.97342,764.1,91.0
18.51,23.83,1.0248129244743,142.939547695054,0.537569482584711,174.470013554111,66.048285,4.55,72.2616772570358,4.46431420985922,22.4956842211904,80,181.0,182.8,19.7
2.60123076923077,5.25261538461539,1.13042757181707,143.14569766254,1.44128998323121,89.9020850354934,19.8594297307692,2.12307692307692,160.233944963094,2.0966325465942,1.33715441738771,205,399.97342,810.6,89.0
7.4,24.76,0.686084234475279,185.078361782246,0.657928671145556,187.593400281251,14.581628,5.4,47.030203061437,5.37826878466285,24.6300203098129,25,96.0,55.9,4.04
44.5384615384615,47.7692307692308,0.672318450310528,133.873074215841,0.447544343076578,92.9640959242638,2.96215384615385,3.07692307692308,1.06587742004239,3.06712818403195,46.7723488853287,119,4.0,140.5,6.2
2.69725,8.08525,1.43966419631132,138.511106555337,1.62115174020958,146.741264256304,51.551,2.65,138.477416339355,2.34645374911091,5.4344837777256,171,399.97342,793.2,89.0
16.1416666666667,28.9916666666667,1.22038378018591,157.937026417001,1.12836567926083,141.327607989736,47.8490833333333,4.5,63.6310982670162,4.24264068711928,24.5041881494247,125,137.0,259.1,1.88
1.88058964143426,4.01955976095618,0.894571101965202,131.729022092529,1.24091618711664,97.6030467085571,26.2833665338645,2.0,130.185295292068,2.0,1.2040655825797,205,399.97342,810.6,36.0
19.903875,22.770125,0.691790755646632,169.383139226611,0.476361938116864,174.000155966112,68.662048575,4.49625,78.4652685010222,4.39687788810833,21.2993357785178,90,212.0,88.4,18.0
8.26666666666667,19.7333333333333,0.586123905163191,175.197031938329,0.578830318146799,184.915607965741,41.2515333333333,3.33333333333333,32.0555074137902,3.1748021039364,19.6481807845164,57,68.0,76.5,1.56
26.1289473684211,37.3973684210526,1.26868712473509,177.315832815741,1.20579437435055,146.79218978845,37.1631894736842,4.15789473684211,59.2317213527045,4.03880811728174,34.5499210065604,117,139.0,355.1,1.0
2.86576923076923,5.183,1.1877244734213,141.641523839111,1.38747851718631,90.1740517335625,20.6243076923077,2.07692307692308,164.520145263706,2.06336223306145,1.32826212680377,205,399.97342,810.6,56.3
1.684,26.8,0.809491962062967,156.976127924081,0.952680914263896,167.812489622683,22.816524,4.3,46.80758912826,4.27693839996475,24.8842607064385,87,128.0,128.2,4.7
2.90353846153846,4.96569230769231,1.1640132003214,140.611449046856,1.34367637555002,90.0037312603113,12.5121692307692,2.07692307692308,165.734827354012,2.06336223306145,1.29716902544986,205,399.97342,810.6,91.3
1.36618181818182,3.84,1.37517097535697,141.508276638116,1.31111055988714,82.2046822074223,24.6470916636364,2.10181818181818,110.667402368348,2.08295685205515,0.883886510502272,205,399.97342,810.6,88.7
13.9533333333333,23.2466666666667,0.523315376576987,184.299449387052,0.831161909453794,180.515766909644,44.4062,4.66666666666667,3.87240952838869,4.64158883361278,23.182310579253,37,9.0,82.5999999999999,8.8
2.90113604919293,5.09317601844735,1.39869775685223,155.471334782666,1.60133039834631,88.5077289712361,14.6010222905457,2.08455034588778,166.813602081798,2.0697532467348,1.31117833364801,205,399.97342,810.6,82.4
5.58257142857143,9.56028571428571,1.10518217403612,139.000513752081,1.16683237250706,153.255987081769,36.9506571428571,2.14285714285714,191.475654911147,2.1192680453341,6.22966261251767,205,399.97342,810.6,91.58
2.93972179289026,5.20314374034003,1.39869775685223,155.471334782666,1.50084353054205,89.4614836915685,18.4832302936631,2.07727975270479,166.908708518995,2.06366065722851,1.337144814509,205,399.97342,810.6,84.0
2.88442201834862,5.24562385321101,1.23705346935546,159.646152998126,1.48347753909992,89.3713399935256,19.7723853211009,2.05733944954128,166.508287994451,2.04427990702622,1.3168968708071,205,399.97342,810.6,71.9
6.727,9.233,0.836806648076626,111.813358362772,0.849342102119741,124.637610507043,28.3775,4.5,39.2716010655283,4.24264068711929,7.70374071749779,69,78.795,239.9,9.23
6.2,21.16,0.420434918383997,173.481987537611,0.675724093772186,172.982724636096,11.4181,4.6,4.40908153700972,4.57305051927326,21.0619002118934,5,9.0,7.69999999999993,7.3
1.74457142857143,3.83471428571429,1.09667176877521,131.302196551623,1.16005975115976,84.1108347003322,34.8331599285714,2.26428571428571,138.437713993087,2.2262216392083,1.03921119227177,171,399.97342,772.0,37.1
1.4,15.9333333333333,0.663105777044742,160.436903485451,0.667048528858015,154.400319023565,75.2479333333333,5.33333333333333,66.9394419523265,5.31329284591305,14.5638248716333,37,142.0,165.2,1.7
1.89584615384615,4.31246153846154,1.36558163202338,149.080400764652,1.60956767068729,89.7017464762808,18.9691846153846,2.1,144.027908932966,2.08275948798482,1.192897504547,205,399.97342,810.6,95.5
3.24725,9.09525,1.20088590631532,133.425311183972,1.4560112803995,144.682968109792,50.245175,2.75,163.991723933018,2.51486685936587,6.29757431013366,171,399.97342,764.1,90.0
6.24354166666667,10.4602083333333,0.821245995441198,128.806512408133,0.811583831755922,129.43637431129,28.2171666666667,4.38958333333333,38.3442297700674,4.14544056576757,9.36609028255777,53,78.48,181.3,8.3
2.89635941130906,5.31138807126259,1.20344408170466,145.718824075364,1.37261408897126,90.1580229384826,21.0520511231603,2.0867544539117,165.610815788196,2.07047009569829,1.35599985308686,205,399.97342,810.6,77.0
3.24725,8.98025,1.22253562476357,137.669002699269,1.53630330239143,145.112443634631,45.020665,2.675,162.849411726058,2.45791294922928,6.21185274587819,171,399.97342,764.1,58.0
5.489,9.58957142857143,1.39018429137881,140.945228496831,1.19818363889541,153.28577917913,38.8170471428571,2.14285714285714,190.694839221554,2.1192680453341,6.24179097052308,205,399.97342,810.6,86.8
1.50631818181818,4.17322727272727,1.53803059147132,149.929039052106,1.62325191337481,82.6412021021614,18.0162727272727,2.36363636363636,130.789440960644,2.26728190050117,1.00507151777298,171,399.97342,773.0,56.0
2.88679877582249,5.0148844682479,1.1640132003214,143.079258066457,1.37795709126802,90.0326321127376,8.68200397857689,2.10328997704667,166.356089932994,2.0855396824682,1.29682131804264,205,399.97342,810.6,26.2
12.0992,20.2632,1.31363970381977,156.332701517235,1.13342610192053,154.510122607205,40.66864,3.8,21.6122987208672,3.77635004517961,17.3543471657312,70,58.0,262.4,1.44
1.75357142857143,4.40685714285714,1.50034236502283,143.946404619315,1.4772425002639,86.5409545819353,19.4618,2.30714285714286,138.519016592798,2.25953484237817,1.1173435900815,185,399.97342,781.6,5.9
10.756,18.248,1.16644465627036,161.714286781057,1.16658180596036,151.499173619086,28.7899761,3.62,23.2979741608579,3.41303920903318,16.4041698798873,139,82.0,443.7,19.5
1.16,14.84,0.387766742347049,193.711125132244,0.652010606225935,197.238105810182,24.69009,4.2,26.4544892220583,3.95852373231868,14.2743029276552,35,54.0,252.7,0.9
7.69551569506726,11.785201793722,0.689590796488587,142.049287221021,0.376645741943592,121.992098661124,19.9929252726457,3.17937219730942,58.2892303803246,3.14063888554139,11.4511799985553,53,204.0,72.9,1.49
5.39006896551724,9.4168275862069,1.34372011452339,130.91233503625,1.24420909695073,151.170276484753,35.6764965517241,2.27586206896552,190.943203947887,2.19670076993872,6.19903595639545,205,399.97342,810.6,40.0
6.23,25.76,1.08549783478732,179.265525635954,1.03929622133132,178.89714979458,63.31468,6.0,25.6604189365645,6.0,25.5541133211815,12,63.0,148.6,0.27
10.9136,17.8544,1.17354837797007,170.992039730076,1.26077514732783,148.825174765802,28.49729476608,3.536,28.7203052908565,3.24620978895749,15.2167559266767,139,122.0,450.6,23.8
1.73062411347518,3.80909219858156,1.09667176877521,131.302196551623,1.16062202421196,83.7768848085984,34.5861162411348,2.26241134751773,138.041858774633,2.22453037505655,1.02789689492882,171,399.97342,772.0,39.0
2.43647058823529,2.71764705882353,0.716739674059542,96.9965634521335,0.924387103937734,78.7245499858289,8.14367505882353,2.35294117647059,91.1010289296447,2.22764748727742,0.73562688143241,146,199.97342,723.7,50.0
2.88644444444444,8.71411111111111,1.72711710332748,146.299207792579,1.69547171002806,154.687609798086,33.0523555555556,2.87222222222222,159.217197837682,2.67958376996127,6.21281895290397,183,399.97342,773.0,33.0
1.71414606898478,3.85612931154867,1.28520320008435,133.542493259005,1.0898427492789,87.9755980610441,33.4676375506214,2.55858120374249,137.308631738742,2.42719598102557,1.01960172249175,199,399.97342,786.5,18.85
8.3,20.35,1.05671309730648,169.958582759207,1.05787814169192,173.366422860112,15.73683,4.75,14.5510953195971,4.72870804501588,18.0322792956701,53,36.0,58.1,7.4
3.0888,5.41544,1.35742892856008,155.938199338429,1.39049046005831,92.0684443265254,20.8450588,2.088,168.610755417784,2.07069820144123,1.43070797376093,205,399.97342,810.6,38.7
10.8936,17.7464,1.17422870766256,181.839848597122,1.30068380392082,151.08966014162,26.840776,3.52,22.8250388827708,3.21040706975004,14.8150395194332,139,82.0,527.7,38.0
2.93265838509317,5.80662732919255,1.21378716593468,149.278837685503,1.42205118501106,90.1369222237807,20.3905745341615,2.05434782608696,167.211664748134,2.04456147273631,1.3994761256354,205,399.97342,810.6,45.0
1.80294004796163,3.87931414868106,0.894571101965202,131.729022092529,1.24646604900079,95.0781210523405,25.3127098321343,2.0,128.183788367036,2.0,1.13118129098839,205,399.97342,810.6,59.0
3.407,9.173,1.44268809493181,114.766396058941,1.38447104814818,117.152635774211,33.71827975,3.25,32.5165934510839,3.08007028824102,3.23590091280811,190,78.97342,773.0,23.4
3.81248780487805,9.16985365853659,1.55270406699558,139.262368544883,1.60459699646439,149.404479553305,35.13808,2.59024390243902,164.856173810281,2.40481021656982,6.74738433721736,171,399.97342,764.1,93.0
2.85318461538462,5.20253846153846,1.13042757181707,139.595298984601,1.38433749712159,89.6696150354599,20.5840738461538,2.07692307692308,164.121502087525,2.06336223306145,1.33051645878753,205,399.97342,810.6,48.0
3.00578257517348,5.25538473400154,1.35405196166708,148.737352419316,1.3725042719402,89.7248466345921,20.1112086738628,2.08095605242868,166.577525833848,2.06673906683731,1.34124766879624,205,399.97342,810.6,90.0
11.0333333333333,15.2333333333333,0.627629677824342,161.043472391774,0.681239838970916,151.093563638276,34.87151,4.33333333333333,5.18544972870135,4.21716332650875,13.4717598969053,62,11.0,292.2,1.2
